year_fall,term_fall,crn_fall,professor,course,gpa_fall,n_students_fall,instruction_method_fall,As_fall,Bs_fall,Cs_fall,Ds_fall,Fs_fall,withdrawal_while_failing_fall,As_through_WFs_fall,DWFs_fall,other_fall,A_plus_fall,A_regular_fall,A_minus_fall,B_plus_fall,B_regular_fall,B_minus_fall,C_plus_fall,C_regular_fall,C_minus_fall,D_regular_fall,F_regular_fall,year_spring,term_spring,crn_spring,gpa_spring,n_students_spring,instruction_method_spring,As_spring,Bs_spring,Cs_spring,Ds_spring,Fs_spring,withdrawal_while_failing_spring,As_through_WFs_spring,DWFs_spring,other_spring,A_plus_spring,A_regular_spring,A_minus_spring,B_plus_spring,B_regular_spring,B_minus_spring,C_plus_spring,C_regular_spring,C_minus_spring,D_regular_spring,F_regular_spring,diff
2019,Spring,10167,"Stroeva, Elina",CHEM 1212 K,2.6,17,T,3,3,9,0,0,0,15,11.8,0,0,2,1,0,1,2,4,4,1,0,0,2020,Spring,10156,3.33,21,T,9,6,3,0,0,0,18,14.3,0,3,4,2,1,1,4,2,1,0,0,0,0.73
2019,Spring,10167,"Stroeva, Elina",CHEM 1212 K,2.6,17,T,3,3,9,0,0,0,15,11.8,0,0,2,1,0,1,2,4,4,1,0,0,2020,Spring,10157,3.28,33,T,14,10,4,0,1,0,29,15.2,0,1,9,4,6,1,3,2,2,0,0,1,0.6799999999999997
2019,Spring,10167,"Stroeva, Elina",CHEM 1212 K,2.6,17,T,3,3,9,0,0,0,15,11.8,0,0,2,1,0,1,2,4,4,1,0,0,2020,Spring,10158,2.93,30,T,9,11,7,2,0,0,29,10,0,0,5,4,2,6,3,5,2,0,2,0,0.33000000000000007
2019,Spring,10167,"Stroeva, Elina",CHEM 1212 K,2.6,17,T,3,3,9,0,0,0,15,11.8,0,0,2,1,0,1,2,4,4,1,0,0,2020,Spring,14316,2.62,14,T,3,3,6,0,1,0,13,14.3,0,1,2,0,1,0,2,3,2,1,0,1,0.020000000000000018
2019,Spring,10168,"Stroeva, Elina",CHEM 1212 K,2.35,33,T,5,8,14,0,4,0,31,18.2,0,3,1,1,1,3,4,6,7,1,0,4,2020,Spring,10156,3.33,21,T,9,6,3,0,0,0,18,14.3,0,3,4,2,1,1,4,2,1,0,0,0,0.98
2019,Spring,10168,"Stroeva, Elina",CHEM 1212 K,2.35,33,T,5,8,14,0,4,0,31,18.2,0,3,1,1,1,3,4,6,7,1,0,4,2020,Spring,10157,3.28,33,T,14,10,4,0,1,0,29,15.2,0,1,9,4,6,1,3,2,2,0,0,1,0.9299999999999997
2019,Spring,10168,"Stroeva, Elina",CHEM 1212 K,2.35,33,T,5,8,14,0,4,0,31,18.2,0,3,1,1,1,3,4,6,7,1,0,4,2020,Spring,10158,2.93,30,T,9,11,7,2,0,0,29,10,0,0,5,4,2,6,3,5,2,0,2,0,0.5800000000000001
2019,Spring,10168,"Stroeva, Elina",CHEM 1212 K,2.35,33,T,5,8,14,0,4,0,31,18.2,0,3,1,1,1,3,4,6,7,1,0,4,2020,Spring,14316,2.62,14,T,3,3,6,0,1,0,13,14.3,0,1,2,0,1,0,2,3,2,1,0,1,0.27
2019,Spring,10169,"Stroeva, Elina",CHEM 1212 K,2.55,46,T,8,10,22,1,1,0,42,10.9,1,1,3,4,1,5,4,9,10,3,1,1,2020,Spring,10156,3.33,21,T,9,6,3,0,0,0,18,14.3,0,3,4,2,1,1,4,2,1,0,0,0,0.7800000000000002
2019,Spring,10169,"Stroeva, Elina",CHEM 1212 K,2.55,46,T,8,10,22,1,1,0,42,10.9,1,1,3,4,1,5,4,9,10,3,1,1,2020,Spring,10157,3.28,33,T,14,10,4,0,1,0,29,15.2,0,1,9,4,6,1,3,2,2,0,0,1,0.73
2019,Spring,10169,"Stroeva, Elina",CHEM 1212 K,2.55,46,T,8,10,22,1,1,0,42,10.9,1,1,3,4,1,5,4,9,10,3,1,1,2020,Spring,10158,2.93,30,T,9,11,7,2,0,0,29,10,0,0,5,4,2,6,3,5,2,0,2,0,0.38000000000000034
2019,Spring,10169,"Stroeva, Elina",CHEM 1212 K,2.55,46,T,8,10,22,1,1,0,42,10.9,1,1,3,4,1,5,4,9,10,3,1,1,2020,Spring,14316,2.62,14,T,3,3,6,0,1,0,13,14.3,0,1,2,0,1,0,2,3,2,1,0,1,0.07000000000000028
2019,Spring,10170,"Cui, Jianmei",CHEM 3110,3.66,44,T,32,7,5,0,0,0,44,0,0,9,19,4,2,5,0,3,0,2,0,0,2020,Spring,13729,3.5,30,T,16,11,3,0,0,0,30,0,0,2,12,2,6,4,1,2,0,1,0,0,-0.16000000000000014
2019,Spring,10170,"Cui, Jianmei",CHEM 3110,3.66,44,T,32,7,5,0,0,0,44,0,0,9,19,4,2,5,0,3,0,2,0,0,2020,Spring,19351,3.46,40,T,21,13,3,0,0,0,37,7.5,0,2,14,5,7,1,5,0,1,2,0,0,-0.20000000000000018
2019,Spring,10174,"Grant, Kathryn",CHEM 4210,3.29,8,T,4,1,2,0,0,0,7,0,1,1,0,3,1,0,0,2,0,0,0,0,2020,Spring,10163,3.07,32,T,8,16,5,1,0,0,30,9.4,0,2,5,1,2,14,0,1,3,1,1,0,-0.2200000000000002
2019,Spring,10178,"Grant, Kathryn",CHEM 6210,3.53,16,T,10,3,2,0,0,0,15,6.3,0,3,3,4,0,3,0,1,1,0,0,0,2020,Spring,10167,3.75,12,T,8,4,0,0,0,0,12,0,0,1,7,0,1,3,0,0,0,0,0,0,0.2200000000000002
2019,Spring,10180,"Mooring, Suazette",CHEM 8800,3.89,37,T,32,3,0,0,0,0,35,5.4,0,1,24,7,3,0,0,0,0,0,0,0,2020,Spring,10169,3.97,36,T,34,2,0,0,0,0,36,0,0,5,28,1,0,2,0,0,0,0,0,0,0.08000000000000007
2019,Spring,10197,"Schmitz, Kurt",CIS 2010,3.03,40,T,15,18,3,1,2,0,39,10,0,0,6,9,5,7,6,2,0,1,1,2,2020,Spring,10186,3.22,45,T,22,16,4,3,0,0,45,6.7,0,0,12,10,7,6,3,1,2,1,3,0,0.1900000000000004
2019,Spring,10197,"Schmitz, Kurt",CIS 2010,3.03,40,T,15,18,3,1,2,0,39,10,0,0,6,9,5,7,6,2,0,1,1,2,2020,Spring,12117,2.62,39,T,9,11,8,2,4,0,34,25.6,1,0,7,2,5,5,1,3,5,0,2,4,-0.4099999999999997
2019,Spring,10197,"Schmitz, Kurt",CIS 2010,3.03,40,T,15,18,3,1,2,0,39,10,0,0,6,9,5,7,6,2,0,1,1,2,2020,Spring,13274,3.55,44,T,30,10,1,0,1,0,42,6.8,0,1,15,14,3,7,0,0,1,0,0,1,0.52
2019,Spring,10197,"Schmitz, Kurt",CIS 2010,3.03,40,T,15,18,3,1,2,0,39,10,0,0,6,9,5,7,6,2,0,1,1,2,2020,Spring,13275,2.83,28,T,9,7,3,2,2,0,23,32.1,0,0,4,5,3,4,0,3,0,0,2,2,-0.19999999999999973
2019,Spring,10197,"Schmitz, Kurt",CIS 2010,3.03,40,T,15,18,3,1,2,0,39,10,0,0,6,9,5,7,6,2,0,1,1,2,2020,Spring,13276,3.16,45,T,24,12,5,2,2,0,45,8.9,0,1,12,11,4,6,2,3,1,1,2,2,0.13000000000000034
2019,Spring,10197,"Schmitz, Kurt",CIS 2010,3.03,40,T,15,18,3,1,2,0,39,10,0,0,6,9,5,7,6,2,0,1,1,2,2020,Spring,13277,3.19,37,T,15,12,3,1,1,0,32,18.9,0,0,10,5,2,8,2,1,1,1,1,1,0.16000000000000014
2019,Spring,10197,"Schmitz, Kurt",CIS 2010,3.03,40,T,15,18,3,1,2,0,39,10,0,0,6,9,5,7,6,2,0,1,1,2,2020,Spring,13278,3.03,45,T,19,12,5,1,3,0,40,20,0,0,8,11,6,5,1,1,3,1,1,3,0
2019,Spring,10197,"Schmitz, Kurt",CIS 2010,3.03,40,T,15,18,3,1,2,0,39,10,0,0,6,9,5,7,6,2,0,1,1,2,2020,Spring,13279,3.1,45,T,24,8,3,3,3,0,41,20,1,0,16,8,2,6,0,0,2,1,3,3,0.07000000000000028
2019,Spring,10197,"Schmitz, Kurt",CIS 2010,3.03,40,T,15,18,3,1,2,0,39,10,0,0,6,9,5,7,6,2,0,1,1,2,2020,Spring,13280,3.31,45,T,31,6,4,2,2,0,45,8.9,0,0,20,11,2,3,1,2,0,2,2,2,0.28000000000000025
2019,Spring,10197,"Schmitz, Kurt",CIS 2010,3.03,40,T,15,18,3,1,2,0,39,10,0,0,6,9,5,7,6,2,0,1,1,2,2020,Spring,13281,2.88,33,T,12,11,5,2,2,0,32,15.2,0,0,5,7,4,5,2,2,2,1,2,2,-0.1499999999999999
2019,Spring,10197,"Schmitz, Kurt",CIS 2010,3.03,40,T,15,18,3,1,2,0,39,10,0,0,6,9,5,7,6,2,0,1,1,2,2020,Spring,13282,3.22,45,T,22,11,6,0,2,0,41,13.3,0,0,14,8,5,5,1,2,3,1,0,2,0.1900000000000004
2019,Spring,10197,"Schmitz, Kurt",CIS 2010,3.03,40,T,15,18,3,1,2,0,39,10,0,0,6,9,5,7,6,2,0,1,1,2,2020,Spring,13602,2.98,44,T,21,8,4,3,4,0,40,25,0,1,13,7,3,4,1,3,1,0,3,4,-0.04999999999999982
2019,Spring,10197,"Schmitz, Kurt",CIS 2010,3.03,40,T,15,18,3,1,2,0,39,10,0,0,6,9,5,7,6,2,0,1,1,2,2020,Spring,13603,3.43,45,T,29,10,3,0,2,0,44,6.7,0,0,20,9,5,4,1,1,2,0,0,2,0.40000000000000036
2019,Spring,10197,"Schmitz, Kurt",CIS 2010,3.03,40,T,15,18,3,1,2,0,39,10,0,0,6,9,5,7,6,2,0,1,1,2,2020,Spring,13618,3.29,44,T,22,13,5,0,1,0,41,9.1,0,0,12,10,2,9,2,2,3,0,0,1,0.26000000000000023
2019,Spring,10197,"Schmitz, Kurt",CIS 2010,3.03,40,T,15,18,3,1,2,0,39,10,0,0,6,9,5,7,6,2,0,1,1,2,2020,Spring,14270,3.45,45,T,24,15,3,0,0,0,42,2.2,2,0,15,9,5,9,1,0,1,2,0,0,0.4200000000000004
2019,Spring,10197,"Schmitz, Kurt",CIS 2010,3.03,40,T,15,18,3,1,2,0,39,10,0,0,6,9,5,7,6,2,0,1,1,2,2020,Spring,14271,2.84,35,T,10,14,4,2,2,0,32,20,0,0,6,4,3,10,1,1,1,2,2,2,-0.18999999999999995
2019,Spring,10206,"Mussa, Awad",CSC 3210,3.15,20,T,7,8,5,0,0,0,20,0,0,0,7,0,1,7,0,2,3,0,0,0,2020,Spring,21248,3.14,22,T,7,11,1,1,1,0,21,13.6,0,0,7,0,6,5,0,0,1,0,1,1,-0.009999999999999787
2019,Spring,10206,"Mussa, Awad",CSC 3210,3.15,20,T,7,8,5,0,0,0,20,0,0,0,7,0,1,7,0,2,3,0,0,0,2020,Spring,21249,3.25,22,T,6,11,3,0,0,0,20,9.1,0,0,6,0,5,6,0,3,0,0,0,0,0.10000000000000009
2019,Spring,10206,"Mussa, Awad",CSC 3210,3.15,20,T,7,8,5,0,0,0,20,0,0,0,7,0,1,7,0,2,3,0,0,0,2020,Spring,21250,3.05,22,T,4,11,3,1,0,0,19,18.2,0,0,4,0,4,7,0,2,1,0,1,0,-0.10000000000000009
2019,Spring,10206,"Mussa, Awad",CSC 3210,3.15,20,T,7,8,5,0,0,0,20,0,0,0,7,0,1,7,0,2,3,0,0,0,2020,Spring,21251,2.84,22,T,5,8,4,1,1,0,19,22.7,0,0,5,0,2,6,0,2,2,0,1,1,-0.31000000000000005
2019,Spring,10206,"Mussa, Awad",CSC 3210,3.15,20,T,7,8,5,0,0,0,20,0,0,0,7,0,1,7,0,2,3,0,0,0,2020,Spring,21252,3.2,22,T,5,12,2,1,0,0,20,13.6,0,0,5,0,7,5,0,2,0,0,1,0,0.050000000000000266
2019,Spring,10206,"Mussa, Awad",CSC 3210,3.15,20,T,7,8,5,0,0,0,20,0,0,0,7,0,1,7,0,2,3,0,0,0,2020,Spring,21253,2.8,22,T,3,11,4,1,1,0,20,18.2,0,0,3,0,4,7,0,3,1,0,1,1,-0.3500000000000001
2019,Spring,10230,"Gunn, Jane",ENGL 1101,3.12,25,T,15,5,3,0,2,0,25,8,0,0,5,10,1,4,0,0,3,0,0,2,2020,Spring,14261,3.85,27,T,24,1,1,0,0,0,26,3.7,0,0,23,1,0,0,1,0,1,0,0,0,0.73
2019,Spring,10237,"Pennington, Donna",ENGL 1102,3.21,25,T,14,6,1,0,3,0,24,12,1,3,9,2,2,3,1,0,1,0,0,3,2020,Spring,10232,2.96,25,T,15,3,1,0,5,0,24,24,0,1,13,1,1,1,1,0,1,0,0,5,-0.25
2019,Spring,10239,"Turner, Nicole",ENGL 1102,3.52,25,T,13,9,1,0,0,0,23,8,0,3,4,6,4,4,1,0,1,0,0,0,2020,Spring,10225,3.12,26,T,14,7,2,0,3,0,26,11.5,0,5,4,5,3,2,2,0,2,0,0,3,-0.3999999999999999
2019,Spring,10239,"Turner, Nicole",ENGL 1102,3.52,25,T,13,9,1,0,0,0,23,8,0,3,4,6,4,4,1,0,1,0,0,0,2020,Spring,12204,3.65,25,T,15,5,3,0,0,0,23,8,0,7,7,1,3,1,1,1,2,0,0,0,0.1299999999999999
2019,Spring,10243,"Sayeed, Shabana",ENGL 1102,3.72,25,T,22,2,0,0,1,0,25,4,0,1,14,7,1,1,0,0,0,0,0,1,2020,Spring,10244,3.84,24,T,17,2,0,0,0,0,19,4.2,4,3,8,6,1,1,0,0,0,0,0,0,0.11999999999999966
2019,Spring,10245,"Lightsey, Robert",ENGL 1102,3.48,25,T,19,4,1,0,1,0,25,4,0,1,3,15,3,1,0,1,0,0,0,1,2020,Spring,20120,3.86,24,T,19,3,0,0,0,0,22,8.3,0,0,18,1,2,0,1,0,0,0,0,0,0.3799999999999999
2019,Spring,10249,"Brown, Murray",ENGL 1102,3.57,25,T,14,8,1,0,0,0,23,0,2,0,12,2,3,4,1,1,0,0,0,0,2020,Spring,10255,3.67,25,T,19,5,0,0,0,0,24,4,0,0,7,12,3,2,0,0,0,0,0,0,0.10000000000000009
2019,Spring,10249,"Brown, Murray",ENGL 1102,3.57,25,T,14,8,1,0,0,0,23,0,2,0,12,2,3,4,1,1,0,0,0,0,2020,Spring,14329,3.67,25,T,18,6,0,0,0,0,24,4,0,0,6,12,5,1,0,0,0,0,0,0,0.10000000000000009
2019,Spring,10251,"Dischinger, Matthew",ENGL 1102,3.42,26,T,16,9,1,0,0,0,26,0,0,0,4,12,1,4,4,0,1,0,0,0,2020,Spring,10236,3.64,25,T,20,3,1,0,1,0,25,4,0,1,15,4,2,0,1,1,0,0,0,1,0.2200000000000002
2019,Spring,10251,"Dischinger, Matthew",ENGL 1102,3.42,26,T,16,9,1,0,0,0,26,0,0,0,4,12,1,4,4,0,1,0,0,0,2020,Spring,10239,3.83,25,T,20,3,0,0,0,0,23,8,0,1,14,5,1,2,0,0,0,0,0,0,0.41000000000000014
2019,Spring,10251,"Dischinger, Matthew",ENGL 1102,3.42,26,T,16,9,1,0,0,0,26,0,0,0,4,12,1,4,4,0,1,0,0,0,2020,Spring,11291,3.79,25,T,22,1,0,1,0,0,24,8,0,2,14,6,1,0,0,0,0,0,1,0,0.3700000000000001
2019,Spring,10253,"Sayeed, Shabana",ENGL 1102,3.71,26,T,20,4,0,0,0,0,24,7.7,0,0,7,13,3,1,0,0,0,0,0,0,2020,Spring,10244,3.84,24,T,17,2,0,0,0,0,19,4.2,4,3,8,6,1,1,0,0,0,0,0,0,0.1299999999999999
2019,Spring,10254,"Walsh, Kerry",ENGL 1102,3.74,25,T,20,2,0,0,1,0,23,12,0,4,11,5,1,1,0,0,0,0,0,1,2020,Spring,17018,3.79,25,T,21,1,1,0,1,0,24,4,1,6,13,2,1,0,0,0,1,0,0,1,0.04999999999999982
2019,Spring,10258,"Jurjevic, Andrea",ENGL 1102,3.8,25,T,21,4,0,0,0,0,25,0,0,1,15,5,1,1,2,0,0,0,0,0,2020,Spring,20118,3.81,26,T,22,4,0,0,0,0,26,0,0,0,17,5,1,2,1,0,0,0,0,0,0.010000000000000231
2019,Spring,10259,"Wright, Allison",ENGL 1102,3.56,25,T,17,8,0,0,0,0,25,0,0,0,6,11,3,3,2,0,0,0,0,0,2020,Spring,11565,3.48,24,T,16,6,0,0,1,0,23,8.3,0,0,5,11,4,2,0,0,0,0,0,1,-0.08000000000000007
2019,Spring,10260,"Schock, Carlye",ENGL 1102,2.42,25,T,6,8,4,4,2,0,24,24,1,0,1,5,0,6,2,1,3,0,4,2,2020,Spring,12208,3.65,25,T,18,4,0,1,0,0,23,12,0,0,14,4,0,3,1,0,0,0,1,0,1.23
2019,Spring,10261,"Byrom, Brittny",ENGL 1102,3.64,25,T,18,5,1,1,0,0,25,4,0,2,16,0,2,3,0,0,1,0,1,0,2020,Spring,20121,3.26,25,T,12,8,1,0,2,0,23,16,0,1,10,1,4,2,2,1,0,0,0,2,-0.38000000000000034
2019,Spring,10264,"McAlister, Bailey",ENGL 1102,3.21,25,T,12,9,1,0,2,0,24,12,0,1,8,3,5,1,3,0,1,0,0,2,2020,Spring,12243,3.36,24,T,14,5,1,1,1,0,22,16.7,0,4,5,5,2,3,0,0,1,0,1,1,0.1499999999999999
2019,Spring,10264,"McAlister, Bailey",ENGL 1102,3.21,25,T,12,9,1,0,2,0,24,12,0,1,8,3,5,1,3,0,1,0,0,2,2020,Spring,18755,3.38,25,T,15,6,1,1,1,0,24,12,0,3,8,4,2,4,0,0,1,0,1,1,0.16999999999999993
2019,Spring,10265,"Holmes, Daniel",ENGL 1102,3.04,26,T,11,10,4,0,1,0,26,3.9,0,0,4,7,0,6,4,1,3,0,0,1,2020,Spring,10254,2.5,25,T,5,11,3,2,3,0,24,24,0,0,3,2,3,4,4,1,2,0,2,3,-0.54
2019,Spring,10265,"Holmes, Daniel",ENGL 1102,3.04,26,T,11,10,4,0,1,0,26,3.9,0,0,4,7,0,6,4,1,3,0,0,1,2020,Spring,11249,3.48,25,T,13,9,0,1,0,0,23,12,0,0,8,5,6,3,0,0,0,0,1,0,0.43999999999999995
2019,Spring,10265,"Holmes, Daniel",ENGL 1102,3.04,26,T,11,10,4,0,1,0,26,3.9,0,0,4,7,0,6,4,1,3,0,0,1,2020,Spring,11394,3.54,25,T,15,9,0,0,0,0,24,4,0,0,5,10,4,3,2,0,0,0,0,0,0.5
2019,Spring,10271,"Holmes, Daniel",ENGL 1102,3.32,25,T,8,17,0,0,0,0,25,0,0,0,2,6,8,8,1,0,0,0,0,0,2020,Spring,10254,2.5,25,T,5,11,3,2,3,0,24,24,0,0,3,2,3,4,4,1,2,0,2,3,-0.8199999999999998
2019,Spring,10271,"Holmes, Daniel",ENGL 1102,3.32,25,T,8,17,0,0,0,0,25,0,0,0,2,6,8,8,1,0,0,0,0,0,2020,Spring,11249,3.48,25,T,13,9,0,1,0,0,23,12,0,0,8,5,6,3,0,0,0,0,1,0,0.16000000000000014
2019,Spring,10271,"Holmes, Daniel",ENGL 1102,3.32,25,T,8,17,0,0,0,0,25,0,0,0,2,6,8,8,1,0,0,0,0,0,2020,Spring,11394,3.54,25,T,15,9,0,0,0,0,24,4,0,0,5,10,4,3,2,0,0,0,0,0,0.2200000000000002
2019,Spring,10272,"Wagner, Nathan",ENGL 1102,3.65,26,T,21,4,0,1,0,0,26,3.9,0,0,16,5,0,2,2,0,0,0,1,0,2020,Spring,18169,3.8,25,T,19,6,0,0,0,0,25,0,0,5,10,4,2,3,1,0,0,0,0,0,0.1499999999999999
2019,Spring,10279,"McAlister, Bailey",ENGL 1102,2.74,25,T,9,6,5,0,3,0,23,20,0,0,5,4,2,2,2,2,2,1,0,3,2020,Spring,12243,3.36,24,T,14,5,1,1,1,0,22,16.7,0,4,5,5,2,3,0,0,1,0,1,1,0.6199999999999997
2019,Spring,10279,"McAlister, Bailey",ENGL 1102,2.74,25,T,9,6,5,0,3,0,23,20,0,0,5,4,2,2,2,2,2,1,0,3,2020,Spring,18755,3.38,25,T,15,6,1,1,1,0,24,12,0,3,8,4,2,4,0,0,1,0,1,1,0.6399999999999997
2019,Spring,10280,"Chitwood, Chazz",ENGL 1102,3.4,25,T,15,5,4,0,1,0,25,4,0,7,6,2,1,2,2,1,3,0,0,1,2020,Spring,13690,3.35,24,T,14,0,5,0,1,0,20,16.7,1,4,7,3,0,0,0,1,4,0,0,1,-0.04999999999999982
2019,Spring,10285,"Brown, Murray",ENGL 2120,3.28,30,T,9,20,0,0,0,0,29,0,1,0,8,1,1,17,2,0,0,0,0,0,2020,Spring,11791,3.82,30,T,26,2,0,0,0,0,28,6.7,0,0,16,10,0,2,0,0,0,0,0,0,0.54
2019,Spring,10285,"Brown, Murray",ENGL 2120,3.28,30,T,9,20,0,0,0,0,29,0,1,0,8,1,1,17,2,0,0,0,0,0,2020,Spring,17992,3.62,30,T,17,9,0,0,0,0,26,6.7,2,0,11,6,3,6,0,0,0,0,0,0,0.3400000000000003
2019,Spring,10286,"Smolinski, Reiner",ENGL 2130,3.07,30,T,13,6,6,0,2,0,27,10,2,2,7,4,3,2,1,3,3,0,0,2,2020,Spring,10272,3.54,30,T,18,9,1,0,0,0,28,3.3,1,1,10,7,1,7,1,0,1,0,0,0,0.4700000000000002
2019,Spring,10288,"West, Elizabeth",ENGL 2130,3.18,29,T,12,11,3,0,2,0,28,6.9,1,3,5,4,7,3,1,2,1,0,0,2,2020,Spring,10274,2.65,19,T,7,4,3,0,3,0,17,26.3,0,0,3,4,2,2,0,0,0,3,0,3,-0.5300000000000002
2019,Spring,10294,"Lee, Joo Hun",FI 3300,2.74,45,T,8,21,12,0,1,0,42,6.7,1,4,2,2,5,7,9,0,0,12,0,1,2020,Spring,10285,2.88,45,T,13,17,12,1,0,0,43,6.7,0,4,2,7,3,8,6,2,2,8,1,0,0.13999999999999968
2019,Spring,10294,"Lee, Joo Hun",FI 3300,2.74,45,T,8,21,12,0,1,0,42,6.7,1,4,2,2,5,7,9,0,0,12,0,1,2020,Spring,12635,2.88,45,T,11,18,12,1,0,0,42,8.9,0,3,4,4,4,6,8,3,4,5,1,0,0.13999999999999968
2019,Spring,10295,"Lee, Joo Hun",FI 3300,2.72,44,T,12,15,12,2,2,0,43,9.1,1,4,3,5,4,5,6,2,5,5,2,2,2020,Spring,10285,2.88,45,T,13,17,12,1,0,0,43,6.7,0,4,2,7,3,8,6,2,2,8,1,0,0.1599999999999997
2019,Spring,10295,"Lee, Joo Hun",FI 3300,2.72,44,T,12,15,12,2,2,0,43,9.1,1,4,3,5,4,5,6,2,5,5,2,2,2020,Spring,12635,2.88,45,T,11,18,12,1,0,0,42,8.9,0,3,4,4,4,6,8,3,4,5,1,0,0.1599999999999997
2019,Spring,10296,"Ma, Han",FI 3300,2.82,45,T,10,22,10,2,0,0,44,6.7,0,3,3,4,2,7,13,3,2,5,2,0,2020,Spring,12822,3.08,44,T,13,16,8,0,1,0,38,15.9,0,5,5,3,4,6,6,3,4,1,0,1,0.26000000000000023
2019,Spring,10296,"Ma, Han",FI 3300,2.82,45,T,10,22,10,2,0,0,44,6.7,0,3,3,4,2,7,13,3,2,5,2,0,2020,Spring,20566,2.53,42,T,3,15,12,1,1,0,32,28.6,0,1,0,2,6,3,6,1,6,5,1,1,-0.29000000000000004
2019,Spring,10297,"Fendler, Richard",FI 3300,2.76,142,F,27,53,45,2,3,0,130,12,0,6,12,9,16,23,14,17,12,16,2,3,2020,Spring,10283,2.89,137,F,27,56,36,0,3,0,122,13.1,0,7,15,5,9,37,10,17,15,4,0,3,0.13000000000000034
2019,Spring,10301,"Brown, Genna",FI 4000,2.32,36,T,4,20,1,7,1,1,34,27.8,1,1,1,2,0,1,19,0,0,1,7,1,2020,Spring,10287,2.66,41,T,7,16,8,3,1,0,35,24.4,0,0,5,2,2,14,0,0,2,6,3,1,0.3400000000000003
2019,Spring,10301,"Brown, Genna",FI 4000,2.32,36,T,4,20,1,7,1,1,34,27.8,1,1,1,2,0,1,19,0,0,1,7,1,2020,Spring,12978,2.86,35,T,7,15,6,0,1,0,29,20,0,0,4,3,0,15,0,0,1,5,0,1,0.54
2019,Spring,10302,"Yates, Michael",FI 4000,3.29,25,T,12,7,5,0,0,0,24,4,0,3,5,4,1,2,4,4,0,1,0,0,2020,Spring,10288,3.48,34,T,17,12,2,0,0,0,31,8.8,0,7,7,3,2,6,4,0,0,2,0,0,0.18999999999999995
2019,Spring,10304,"Ruff, Craig",FI 4240,2.97,38,T,10,18,6,2,1,0,37,10.5,0,1,9,0,4,14,0,0,6,0,2,1,2020,Spring,10289,3.08,15,T,3,8,2,0,0,0,13,13.3,0,0,3,0,2,4,2,0,2,0,0,0,0.10999999999999988
2019,Spring,10312,"Guerreiro-Aires, Mathias",FREN 1002,3.19,28,T,13,9,2,1,1,0,26,14.3,0,5,3,5,1,4,4,0,2,0,1,1,2020,Spring,10297,3.26,24,T,13,7,2,0,1,0,23,8.3,0,2,6,5,1,0,6,1,1,0,0,1,0.06999999999999984
2019,Spring,10312,"Guerreiro-Aires, Mathias",FREN 1002,3.19,28,T,13,9,2,1,1,0,26,14.3,0,5,3,5,1,4,4,0,2,0,1,1,2020,Spring,13661,3.28,29,T,15,5,4,0,1,0,25,17.2,0,2,6,7,2,2,1,0,4,0,0,1,0.08999999999999986
2019,Spring,10318,"Dahl, Traci",GEOG 1101,2.77,35,T,10,12,5,1,3,0,31,17.1,2,2,3,5,5,2,5,1,4,0,1,3,2020,Spring,10304,2.81,74,T,20,29,15,4,4,0,72,13.5,0,4,5,11,11,13,5,7,5,3,4,4,0.040000000000000036
2019,Spring,10318,"Dahl, Traci",GEOG 1101,2.77,35,T,10,12,5,1,3,0,31,17.1,2,2,3,5,5,2,5,1,4,0,1,3,2020,Spring,10305,3.1,60,T,23,25,7,2,2,0,59,8.3,0,5,8,10,8,9,8,5,2,0,2,2,0.33000000000000007
2019,Spring,10329,"Elliott, W.",GEOL 1122 K,2.81,28,T,8,12,4,2,1,0,27,14.3,0,0,7,1,2,5,5,0,2,2,2,1,2020,Spring,11725,3.44,28,T,14,8,3,0,0,0,25,7.1,1,0,11,3,1,6,1,2,1,0,0,0,0.6299999999999999
2019,Spring,10329,"Elliott, W.",GEOL 1122 K,2.81,28,T,8,12,4,2,1,0,27,14.3,0,0,7,1,2,5,5,0,2,2,2,1,2020,Spring,11726,3.32,28,T,14,10,4,0,0,0,28,0,0,0,11,3,1,9,0,0,4,0,0,0,0.5099999999999998
2019,Spring,10330,"Elliott, W.",GEOL 1122 K,2.89,27,T,5,15,7,0,0,0,27,0,0,0,3,2,4,5,6,2,3,2,0,0,2020,Spring,11725,3.44,28,T,14,8,3,0,0,0,25,7.1,1,0,11,3,1,6,1,2,1,0,0,0,0.5499999999999998
2019,Spring,10330,"Elliott, W.",GEOL 1122 K,2.89,27,T,5,15,7,0,0,0,27,0,0,0,3,2,4,5,6,2,3,2,0,0,2020,Spring,11726,3.32,28,T,14,10,4,0,0,0,28,0,0,0,11,3,1,9,0,0,4,0,0,0,0.4299999999999997
2019,Spring,10331,"Elliott, W.",GEOL 1122 K,2.93,28,T,7,15,4,1,1,0,28,7.1,0,0,6,1,5,5,5,1,2,1,1,1,2020,Spring,11725,3.44,28,T,14,8,3,0,0,0,25,7.1,1,0,11,3,1,6,1,2,1,0,0,0,0.5099999999999998
2019,Spring,10331,"Elliott, W.",GEOL 1122 K,2.93,28,T,7,15,4,1,1,0,28,7.1,0,0,6,1,5,5,5,1,2,1,1,1,2020,Spring,11726,3.32,28,T,14,10,4,0,0,0,28,0,0,0,11,3,1,9,0,0,4,0,0,0,0.3899999999999997
