year_fall,term_fall,crn_fall,professor,course,gpa_fall,n_students_fall,instruction_method_fall,course_modality_fall,As_fall,Bs_fall,Cs_fall,Ds_fall,Fs_fall,withdrawal_while_failing_fall,As_through_WFs_fall,DWFs_fall,other_fall,A_plus_fall,A_regular_fall,A_minus_fall,B_plus_fall,B_regular_fall,B_minus_fall,C_plus_fall,C_regular_fall,C_minus_fall,D_regular_fall,F_regular_fall,term_year_fall,term_year_ordered_fall,course_prefix_fall,course_pnbr_fall,course_level_fall,year_spring,term_spring,crn_spring,gpa_spring,n_students_spring,instruction_method_spring,course_modality_spring,As_spring,Bs_spring,Cs_spring,Ds_spring,Fs_spring,withdrawal_while_failing_spring,As_through_WFs_spring,DWFs_spring,other_spring,A_plus_spring,A_regular_spring,A_minus_spring,B_plus_spring,B_regular_spring,B_minus_spring,C_plus_spring,C_regular_spring,C_minus_spring,D_regular_spring,F_regular_spring,term_year_spring,term_year_ordered_spring,course_prefix_spring,course_pnbr_spring,course_level_spring,diff,academic_year,course_modality,course_level
2019,Fall,80203,"Lightsey, Robert",ENGL 2110,3.53,17,T,Face-to-Face,10,4,1,0,0,0,15,5.9,1,0,6,4,2,1,1,1,0,0,0,0,Fall 2019,5,ENGL ,2110,Undergraduate,2020,Spring,10270,3.84,25,T,Face-to-Face,16,3,0,0,0,0,19,16,2,0,12,4,3,0,0,0,0,0,0,0,Spring 2020,6,ENGL ,2110,Undergraduate,0.31000000000000005,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80207,"Schmidt, Paul",ENGL 2120,3.59,30,T,Face-to-Face,16,13,0,0,0,0,29,3.3,0,0,14,2,6,6,1,0,0,0,0,0,Fall 2019,5,ENGL ,2120,Undergraduate,2020,Spring,10271,3.74,30,T,Face-to-Face,21,5,1,0,0,0,27,10,0,0,18,3,3,2,0,1,0,0,0,0,Spring 2020,6,ENGL ,2120,Undergraduate,0.15000000000000036,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80208,"Voss, Paul",ENGL 2120,2.81,29,T,Face-to-Face,3,17,4,0,2,0,26,17.2,0,0,1,2,7,9,1,1,3,0,0,2,Fall 2019,5,ENGL ,2120,Undergraduate,2020,Spring,21895,2.82,19,T,Face-to-Face,4,7,5,0,1,0,17,15.8,0,0,3,1,2,3,2,4,1,0,0,1,Spring 2020,6,ENGL ,2120,Undergraduate,0.009999999999999787,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80212,"Jordan, James",ENGL 3150 B,3.44,20,T,Face-to-Face,12,4,1,0,1,0,18,15,0,4,7,1,0,2,2,0,1,0,0,1,Fall 2019,5,ENGL  B,3150,Undergraduate,2020,Spring,14489,3.7,20,T,Face-to-Face,16,3,1,0,0,0,20,0,0,0,15,1,0,2,1,0,1,0,0,0,Spring 2020,6,ENGL  B,3150,Undergraduate,0.26000000000000023,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80235,"Chapura, Mitchell",GEOL 1121 K,3.33,28,T,Face-to-Face,9,16,2,0,0,0,27,3.6,0,5,3,1,7,5,4,0,1,1,0,0,Fall 2019,5,GEOL  K,1121,Undergraduate,2020,Spring,11719,3.9,30,T,Face-to-Face,25,5,0,0,0,0,30,0,0,12,11,2,0,1,4,0,0,0,0,0,Spring 2020,6,GEOL  K,1121,Undergraduate,0.5699999999999998,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80235,"Chapura, Mitchell",GEOL 1121 K,3.33,28,T,Face-to-Face,9,16,2,0,0,0,27,3.6,0,5,3,1,7,5,4,0,1,1,0,0,Fall 2019,5,GEOL  K,1121,Undergraduate,2020,Spring,11720,3.67,28,T,Face-to-Face,21,4,2,0,0,0,27,3.6,0,5,9,7,0,4,0,0,0,2,0,0,Spring 2020,6,GEOL  K,1121,Undergraduate,0.33999999999999986,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80236,"Chapura, Mitchell",GEOL 1121 K,3.14,28,T,Face-to-Face,9,15,3,0,1,0,28,3.6,0,3,3,3,4,10,1,1,2,0,0,1,Fall 2019,5,GEOL  K,1121,Undergraduate,2020,Spring,11719,3.9,30,T,Face-to-Face,25,5,0,0,0,0,30,0,0,12,11,2,0,1,4,0,0,0,0,0,Spring 2020,6,GEOL  K,1121,Undergraduate,0.7599999999999998,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80236,"Chapura, Mitchell",GEOL 1121 K,3.14,28,T,Face-to-Face,9,15,3,0,1,0,28,3.6,0,3,3,3,4,10,1,1,2,0,0,1,Fall 2019,5,GEOL  K,1121,Undergraduate,2020,Spring,11720,3.67,28,T,Face-to-Face,21,4,2,0,0,0,27,3.6,0,5,9,7,0,4,0,0,0,2,0,0,Spring 2020,6,GEOL  K,1121,Undergraduate,0.5299999999999998,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80237,"Chapura, Mitchell",GEOL 1121 K,3.07,27,T,Face-to-Face,12,8,6,0,1,0,27,3.7,0,0,5,7,5,1,2,2,4,0,0,1,Fall 2019,5,GEOL  K,1121,Undergraduate,2020,Spring,11719,3.9,30,T,Face-to-Face,25,5,0,0,0,0,30,0,0,12,11,2,0,1,4,0,0,0,0,0,Spring 2020,6,GEOL  K,1121,Undergraduate,0.8300000000000001,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80237,"Chapura, Mitchell",GEOL 1121 K,3.07,27,T,Face-to-Face,12,8,6,0,1,0,27,3.7,0,0,5,7,5,1,2,2,4,0,0,1,Fall 2019,5,GEOL  K,1121,Undergraduate,2020,Spring,11720,3.67,28,T,Face-to-Face,21,4,2,0,0,0,27,3.6,0,5,9,7,0,4,0,0,0,2,0,0,Spring 2020,6,GEOL  K,1121,Undergraduate,0.6000000000000001,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80240,"Elliott, W.",GEOL 1122 K,3.07,28,T,Face-to-Face,6,18,3,0,0,0,27,3.6,0,0,1,5,6,7,5,2,0,1,0,0,Fall 2019,5,GEOL  K,1122,Undergraduate,2020,Spring,11725,3.44,28,T,Face-to-Face,14,8,3,0,0,0,25,7.1,1,0,11,3,1,6,1,2,1,0,0,0,Spring 2020,6,GEOL  K,1122,Undergraduate,0.3700000000000001,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80240,"Elliott, W.",GEOL 1122 K,3.07,28,T,Face-to-Face,6,18,3,0,0,0,27,3.6,0,0,1,5,6,7,5,2,0,1,0,0,Fall 2019,5,GEOL  K,1122,Undergraduate,2020,Spring,11726,3.32,28,T,Face-to-Face,14,10,4,0,0,0,28,0,0,0,11,3,1,9,0,0,4,0,0,0,Spring 2020,6,GEOL  K,1122,Undergraduate,0.25,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80241,"Elliott, W.",GEOL 1122 K,2.89,28,T,Face-to-Face,6,12,9,0,0,0,27,0,1,0,4,2,2,7,3,4,4,1,0,0,Fall 2019,5,GEOL  K,1122,Undergraduate,2020,Spring,11725,3.44,28,T,Face-to-Face,14,8,3,0,0,0,25,7.1,1,0,11,3,1,6,1,2,1,0,0,0,Spring 2020,6,GEOL  K,1122,Undergraduate,0.5499999999999998,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80241,"Elliott, W.",GEOL 1122 K,2.89,28,T,Face-to-Face,6,12,9,0,0,0,27,0,1,0,4,2,2,7,3,4,4,1,0,0,Fall 2019,5,GEOL  K,1122,Undergraduate,2020,Spring,11726,3.32,28,T,Face-to-Face,14,10,4,0,0,0,28,0,0,0,11,3,1,9,0,0,4,0,0,0,Spring 2020,6,GEOL  K,1122,Undergraduate,0.4299999999999997,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80242,"Keefer, Elizabeth",GEOL 1122 K,3.52,29,T,Face-to-Face,18,7,2,0,0,0,27,6.9,0,4,2,12,1,5,1,0,2,0,0,0,Fall 2019,5,GEOL  K,1122,Undergraduate,2020,Spring,22768,3.32,20,H,Hybrid,14,3,0,1,1,0,19,10,1,0,1,13,2,1,0,0,0,0,1,1,Spring 2020,6,GEOL  K,1122,Undergraduate,-0.20000000000000018,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80242,"Keefer, Elizabeth",GEOL 1122 K,3.52,29,T,Face-to-Face,18,7,2,0,0,0,27,6.9,0,4,2,12,1,5,1,0,2,0,0,0,Fall 2019,5,GEOL  K,1122,Undergraduate,2020,Spring,22769,3.63,20,H,Hybrid,17,1,0,0,1,0,19,10,0,2,6,9,0,1,0,0,0,0,0,1,Spring 2020,6,GEOL  K,1122,Undergraduate,0.10999999999999988,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80242,"Keefer, Elizabeth",GEOL 1122 K,3.52,29,T,Face-to-Face,18,7,2,0,0,0,27,6.9,0,4,2,12,1,5,1,0,2,0,0,0,Fall 2019,5,GEOL  K,1122,Undergraduate,2020,Spring,22771,3.61,28,H,Hybrid,20,7,1,0,0,0,28,0,0,1,5,14,5,2,0,0,1,0,0,0,Spring 2020,6,GEOL  K,1122,Undergraduate,0.08999999999999986,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80243,"Keefer, Elizabeth",GEOL 1122 K,3.44,28,T,Face-to-Face,19,7,0,0,1,0,27,7.1,0,0,4,15,2,4,1,0,0,0,0,1,Fall 2019,5,GEOL  K,1122,Undergraduate,2020,Spring,22768,3.32,20,H,Hybrid,14,3,0,1,1,0,19,10,1,0,1,13,2,1,0,0,0,0,1,1,Spring 2020,6,GEOL  K,1122,Undergraduate,-0.1200000000000001,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80243,"Keefer, Elizabeth",GEOL 1122 K,3.44,28,T,Face-to-Face,19,7,0,0,1,0,27,7.1,0,0,4,15,2,4,1,0,0,0,0,1,Fall 2019,5,GEOL  K,1122,Undergraduate,2020,Spring,22769,3.63,20,H,Hybrid,17,1,0,0,1,0,19,10,0,2,6,9,0,1,0,0,0,0,0,1,Spring 2020,6,GEOL  K,1122,Undergraduate,0.18999999999999995,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80243,"Keefer, Elizabeth",GEOL 1122 K,3.44,28,T,Face-to-Face,19,7,0,0,1,0,27,7.1,0,0,4,15,2,4,1,0,0,0,0,1,Fall 2019,5,GEOL  K,1122,Undergraduate,2020,Spring,22771,3.61,28,H,Hybrid,20,7,1,0,0,0,28,0,0,1,5,14,5,2,0,0,1,0,0,0,Spring 2020,6,GEOL  K,1122,Undergraduate,0.16999999999999993,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80262,"Ernst, Rachel",HIST 1111,3.34,46,T,Face-to-Face,28,10,3,1,2,0,44,8.7,1,3,14,11,3,6,1,0,2,1,1,2,Fall 2019,5,HIST ,1111,Undergraduate,2020,Spring,10336,3.09,46,T,Face-to-Face,20,19,2,3,2,0,46,10.9,0,1,13,6,5,9,5,0,1,1,3,2,Spring 2020,6,HIST ,1111,Undergraduate,-0.25,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80262,"Ernst, Rachel",HIST 1111,3.34,46,T,Face-to-Face,28,10,3,1,2,0,44,8.7,1,3,14,11,3,6,1,0,2,1,1,2,Fall 2019,5,HIST ,1111,Undergraduate,2020,Spring,10337,3.15,100,E,Online,44,29,10,4,2,0,89,12,5,3,21,20,7,10,12,2,6,2,4,2,Spring 2020,6,HIST ,1111,Undergraduate,-0.18999999999999995,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80262,"Ernst, Rachel",HIST 1111,3.34,46,T,Face-to-Face,28,10,3,1,2,0,44,8.7,1,3,14,11,3,6,1,0,2,1,1,2,Fall 2019,5,HIST ,1111,Undergraduate,2020,Spring,14502,2.4,45,T,Face-to-Face,11,10,7,8,4,0,40,35.6,1,0,8,3,2,6,2,4,2,1,8,4,Spring 2020,6,HIST ,1111,Undergraduate,-0.94,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80263,"Flaschka, Monika",HIST 1111,3.71,25,T,Face-to-Face,19,3,2,0,0,0,24,4,0,4,8,7,2,1,0,0,2,0,0,0,Fall 2019,5,HIST ,1111,Undergraduate,2020,Spring,13525,3.11,46,T,Face-to-Face,19,18,4,1,3,0,45,10.9,0,6,6,7,8,7,3,2,0,2,1,3,Spring 2020,6,HIST ,1111,Undergraduate,-0.6000000000000001,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80263,"Flaschka, Monika",HIST 1111,3.71,25,T,Face-to-Face,19,3,2,0,0,0,24,4,0,4,8,7,2,1,0,0,2,0,0,0,Fall 2019,5,HIST ,1111,Undergraduate,2020,Spring,14503,3.4,45,T,Face-to-Face,27,10,2,2,2,0,43,13.3,0,13,9,5,1,7,2,0,1,1,2,2,Spring 2020,6,HIST ,1111,Undergraduate,-0.31000000000000005,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80264,"Ernst, Rachel",HIST 1111,3.35,20,T,Face-to-Face,12,5,1,1,1,0,20,10,0,3,9,0,0,5,0,0,0,1,1,1,Fall 2019,5,HIST ,1111,Undergraduate,2020,Spring,10336,3.09,46,T,Face-to-Face,20,19,2,3,2,0,46,10.9,0,1,13,6,5,9,5,0,1,1,3,2,Spring 2020,6,HIST ,1111,Undergraduate,-0.26000000000000023,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80264,"Ernst, Rachel",HIST 1111,3.35,20,T,Face-to-Face,12,5,1,1,1,0,20,10,0,3,9,0,0,5,0,0,0,1,1,1,Fall 2019,5,HIST ,1111,Undergraduate,2020,Spring,10337,3.15,100,E,Online,44,29,10,4,2,0,89,12,5,3,21,20,7,10,12,2,6,2,4,2,Spring 2020,6,HIST ,1111,Undergraduate,-0.20000000000000018,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80264,"Ernst, Rachel",HIST 1111,3.35,20,T,Face-to-Face,12,5,1,1,1,0,20,10,0,3,9,0,0,5,0,0,0,1,1,1,Fall 2019,5,HIST ,1111,Undergraduate,2020,Spring,14502,2.4,45,T,Face-to-Face,11,10,7,8,4,0,40,35.6,1,0,8,3,2,6,2,4,2,1,8,4,Spring 2020,6,HIST ,1111,Undergraduate,-0.9500000000000002,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80265,"Greeson, Helen",HIST 1112,3,28,T,Face-to-Face,9,10,6,1,0,0,26,10.7,0,0,0,9,4,3,3,4,2,0,1,0,Fall 2019,5,HIST ,1112,Undergraduate,2020,Spring,10341,3.1,97,E,Online,41,32,5,2,7,0,87,17.5,2,0,17,24,19,8,5,3,1,1,2,7,Spring 2020,6,HIST ,1112,Undergraduate,0.10000000000000009,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80265,"Greeson, Helen",HIST 1112,3,28,T,Face-to-Face,9,10,6,1,0,0,26,10.7,0,0,0,9,4,3,3,4,2,0,1,0,Fall 2019,5,HIST ,1112,Undergraduate,2020,Spring,14501,3.11,98,E,Online,39,31,11,2,4,0,87,17.4,0,1,20,18,15,10,6,3,6,2,2,4,Spring 2020,6,HIST ,1112,Undergraduate,0.10999999999999988,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80266,"Martin, Eliza",HIST 1112,2.98,45,T,Face-to-Face,17,14,8,2,2,0,43,11.1,1,2,8,7,4,9,1,3,4,1,2,2,Fall 2019,5,HIST ,1112,Undergraduate,2020,Spring,10339,2.81,36,T,Face-to-Face,11,10,9,0,2,0,32,13.9,1,0,5,6,3,4,3,3,3,3,0,2,Spring 2020,6,HIST ,1112,Undergraduate,-0.16999999999999993,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80266,"Martin, Eliza",HIST 1112,2.98,45,T,Face-to-Face,17,14,8,2,2,0,43,11.1,1,2,8,7,4,9,1,3,4,1,2,2,Fall 2019,5,HIST ,1112,Undergraduate,2020,Spring,14499,3.19,45,T,Face-to-Face,18,19,4,1,1,0,43,8.9,0,2,6,10,9,6,4,1,1,2,1,1,Spring 2020,6,HIST ,1112,Undergraduate,0.20999999999999996,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80267,"Nichols, Patrick",HIST 1112,2.94,38,T,Face-to-Face,22,3,3,4,4,0,36,26.3,0,5,10,7,0,2,1,0,2,1,4,4,Fall 2019,5,HIST ,1112,Undergraduate,2020,Spring,10340,2.35,44,T,Face-to-Face,10,11,10,4,5,0,40,29.6,0,0,4,6,2,5,4,0,9,1,4,5,Spring 2020,6,HIST ,1112,Undergraduate,-0.5899999999999999,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80268,"Fagnan, Louis",HIST 2110,2.96,26,T,Face-to-Face,4,17,2,0,1,0,24,11.5,0,0,2,2,6,8,3,0,1,1,0,1,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,12589,3.33,45,T,Face-to-Face,24,16,0,1,2,0,43,8.9,1,2,8,14,7,8,1,0,0,0,1,2,Spring 2020,6,HIST ,2110,Undergraduate,0.3700000000000001,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80268,"Fagnan, Louis",HIST 2110,2.96,26,T,Face-to-Face,4,17,2,0,1,0,24,11.5,0,0,2,2,6,8,3,0,1,1,0,1,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,14494,3.5,46,T,Face-to-Face,28,14,1,0,1,0,44,4.4,1,2,9,17,9,3,2,0,1,0,0,1,Spring 2020,6,HIST ,2110,Undergraduate,0.54,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80268,"Fagnan, Louis",HIST 2110,2.96,26,T,Face-to-Face,4,17,2,0,1,0,24,11.5,0,0,2,2,6,8,3,0,1,1,0,1,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,20052,3.34,46,T,Face-to-Face,20,17,3,0,1,0,41,8.7,2,3,9,8,8,8,1,0,2,1,0,1,Spring 2020,6,HIST ,2110,Undergraduate,0.3799999999999999,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80268,"Fagnan, Louis",HIST 2110,2.96,26,T,Face-to-Face,4,17,2,0,1,0,24,11.5,0,0,2,2,6,8,3,0,1,1,0,1,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,20053,3.38,42,T,Face-to-Face,18,17,1,0,1,0,37,9.5,2,3,4,11,11,4,2,0,0,1,0,1,Spring 2020,6,HIST ,2110,Undergraduate,0.41999999999999993,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80270,"Grubbs, Larry",HIST 2110,2.95,21,T,Face-to-Face,4,14,1,2,0,0,21,9.5,0,1,1,2,2,11,1,1,0,0,2,0,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,10342,3.72,47,T,Face-to-Face,37,6,1,0,2,0,46,6.4,0,12,19,6,4,2,0,0,0,1,0,2,Spring 2020,6,HIST ,2110,Undergraduate,0.77,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80270,"Grubbs, Larry",HIST 2110,2.95,21,T,Face-to-Face,4,14,1,2,0,0,21,9.5,0,1,1,2,2,11,1,1,0,0,2,0,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,13526,3.98,45,T,Face-to-Face,39,4,1,0,0,0,44,2.2,0,18,18,3,0,4,0,0,1,0,0,0,Spring 2020,6,HIST ,2110,Undergraduate,1.0299999999999998,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80270,"Grubbs, Larry",HIST 2110,2.95,21,T,Face-to-Face,4,14,1,2,0,0,21,9.5,0,1,1,2,2,11,1,1,0,0,2,0,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,20051,3.94,48,T,Face-to-Face,43,5,0,0,0,0,48,0,0,13,22,8,3,2,0,0,0,0,0,0,Spring 2020,6,HIST ,2110,Undergraduate,0.9899999999999998,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80271,"McCreery, David",HIST 2110,2.61,24,T,Face-to-Face,4,12,5,0,2,0,23,8.3,1,0,1,3,2,5,5,1,3,1,0,2,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,19071,3.67,13,T,Face-to-Face,7,2,0,0,0,0,9,23.1,1,0,2,5,1,0,1,0,0,0,0,0,Spring 2020,6,HIST ,2110,Undergraduate,1.06,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80271,"McCreery, David",HIST 2110,2.61,24,T,Face-to-Face,4,12,5,0,2,0,23,8.3,1,0,1,3,2,5,5,1,3,1,0,2,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,20608,3.33,11,T,Face-to-Face,3,5,1,0,0,0,9,0,2,0,2,1,3,2,0,0,1,0,0,0,Spring 2020,6,HIST ,2110,Undergraduate,0.7200000000000002,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80273,"Marshall, Amani",HIST 2110,2.15,37,T,Face-to-Face,2,14,11,1,6,0,34,21.6,2,0,1,1,3,8,3,4,4,3,1,6,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,12081,2.53,45,T,Face-to-Face,11,18,6,2,6,0,43,22.2,0,0,4,7,4,6,8,2,2,2,2,6,Spring 2020,6,HIST ,2110,Undergraduate,0.3799999999999999,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80273,"Marshall, Amani",HIST 2110,2.15,37,T,Face-to-Face,2,14,11,1,6,0,34,21.6,2,0,1,1,3,8,3,4,4,3,1,6,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,12165,2.79,45,T,Face-to-Face,12,18,8,0,4,0,42,15.6,0,2,2,8,5,10,3,4,1,3,0,4,Spring 2020,6,HIST ,2110,Undergraduate,0.6400000000000001,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80273,"Marshall, Amani",HIST 2110,2.15,37,T,Face-to-Face,2,14,11,1,6,0,34,21.6,2,0,1,1,3,8,3,4,4,3,1,6,Fall 2019,5,HIST ,2110,Undergraduate,2020,Spring,21181,3.9,10,T,Face-to-Face,8,2,0,0,0,0,10,0,0,3,4,1,2,0,0,0,0,0,0,0,Spring 2020,6,HIST ,2110,Undergraduate,1.75,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80290,"Barthlow, Douglas",JOUR 4980,3.11,18,T,Face-to-Face,10,3,2,3,0,0,18,16.7,0,3,4,3,2,0,1,0,2,0,3,0,Fall 2019,5,JOUR ,4980,Undergraduate,2020,Spring,10374,3.73,24,T,Face-to-Face,18,3,1,0,0,0,22,4.2,1,3,4,11,3,0,0,0,1,0,0,0,Spring 2020,6,JOUR ,4980,Undergraduate,0.6200000000000001,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80309,"Alexander, Margo",MATH 1101,2.61,24,T,Face-to-Face,6,9,5,0,3,0,23,16.7,0,1,2,3,1,4,4,0,5,0,0,3,Fall 2019,5,MATH ,1101,Undergraduate,2020,Spring,10386,3.18,47,T,Face-to-Face,18,16,11,0,0,0,45,4.3,0,6,6,6,5,6,5,3,8,0,0,0,Spring 2020,6,MATH ,1101,Undergraduate,0.5700000000000003,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80309,"Alexander, Margo",MATH 1101,2.61,24,T,Face-to-Face,6,9,5,0,3,0,23,16.7,0,1,2,3,1,4,4,0,5,0,0,3,Fall 2019,5,MATH ,1101,Undergraduate,2020,Spring,12071,3.09,46,T,Face-to-Face,16,14,13,0,0,0,43,6.5,0,4,7,5,2,7,5,6,7,0,0,0,Spring 2020,6,MATH ,1101,Undergraduate,0.48,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80309,"Alexander, Margo",MATH 1101,2.61,24,T,Face-to-Face,6,9,5,0,3,0,23,16.7,0,1,2,3,1,4,4,0,5,0,0,3,Fall 2019,5,MATH ,1101,Undergraduate,2020,Spring,12665,3.07,46,T,Face-to-Face,17,13,13,0,0,0,43,6.5,0,2,8,7,4,5,4,2,11,0,0,0,Spring 2020,6,MATH ,1101,Undergraduate,0.45999999999999996,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80310,"Yao, Senmei",MATH 1101,2.91,47,T,Face-to-Face,20,11,6,1,6,0,44,17,2,9,6,5,3,5,3,3,3,0,1,6,Fall 2019,5,MATH ,1101,Undergraduate,2020,Spring,10388,3.41,46,T,Face-to-Face,28,7,2,1,3,0,41,19.6,0,13,8,7,2,3,2,0,2,0,1,3,Spring 2020,6,MATH ,1101,Undergraduate,0.5,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80311,"Zeineddine, Abeer",MATH 1101,2.57,23,T,Face-to-Face,4,5,10,2,0,0,21,13,1,1,1,2,2,2,1,2,8,0,2,0,Fall 2019,5,MATH ,1101,Undergraduate,2020,Spring,12587,3.31,47,T,Face-to-Face,22,17,3,2,1,0,45,10.6,0,9,10,3,4,10,3,1,2,0,2,1,Spring 2020,6,MATH ,1101,Undergraduate,0.7400000000000002,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80311,"Zeineddine, Abeer",MATH 1101,2.57,23,T,Face-to-Face,4,5,10,2,0,0,21,13,1,1,1,2,2,2,1,2,8,0,2,0,Fall 2019,5,MATH ,1101,Undergraduate,2020,Spring,12664,3.71,46,T,Face-to-Face,31,11,3,0,0,0,45,2.2,0,17,6,8,4,6,1,1,2,0,0,0,Spring 2020,6,MATH ,1101,Undergraduate,1.1400000000000001,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80312,"Zhong, Changyong",MATH 1101,2.58,34,T,Face-to-Face,12,6,9,2,4,0,33,20.6,0,2,7,3,0,3,3,2,7,0,2,4,Fall 2019,5,MATH ,1101,Undergraduate,2020,Spring,12202,3.35,79,E,Online,39,14,12,1,2,0,68,12.7,4,16,15,8,7,3,4,4,8,0,1,2,Spring 2020,6,MATH ,1101,Undergraduate,0.77,2019-2020,Face-to-Face,Undergraduate
2019,Fall,80313,"Miller, Valerie",MATH 1111,1.95,59,E,Online,2,15,7,7,8,0,39,57.6,1,1,0,1,7,6,2,2,5,0,7,8,Fall 2019,5,MATH ,1111,Undergraduate,2020,Spring,10399,3.09,37,T,Face-to-Face,13,11,5,2,1,0,32,21.6,0,5,5,3,4,4,3,3,2,0,2,1,Spring 2020,6,MATH ,1111,Undergraduate,1.14,2019-2020,Online,Undergraduate
2019,Fall,80313,"Miller, Valerie",MATH 1111,1.95,59,E,Online,2,15,7,7,8,0,39,57.6,1,1,0,1,7,6,2,2,5,0,7,8,Fall 2019,5,MATH ,1111,Undergraduate,2020,Spring,13464,3.61,40,T,Face-to-Face,22,12,1,0,1,0,36,12.5,0,11,8,3,5,5,2,1,0,0,0,1,Spring 2020,6,MATH ,1111,Undergraduate,1.66,2019-2020,Online,Undergraduate
2019,Fall,80313,"Miller, Valerie",MATH 1111,1.95,59,E,Online,2,15,7,7,8,0,39,57.6,1,1,0,1,7,6,2,2,5,0,7,8,Fall 2019,5,MATH ,1111,Undergraduate,2020,Spring,13511,3.49,40,T,Face-to-Face,24,11,3,0,1,0,39,5,0,10,6,8,3,6,2,1,2,0,0,1,Spring 2020,6,MATH ,1111,Undergraduate,1.5400000000000003,2019-2020,Online,Undergraduate
2019,Fall,80313,"Miller, Valerie",MATH 1111,1.95,59,E,Online,2,15,7,7,8,0,39,57.6,1,1,0,1,7,6,2,2,5,0,7,8,Fall 2019,5,MATH ,1111,Undergraduate,2020,Spring,19270,2.7,38,T,Face-to-Face,13,5,7,5,3,0,33,31.6,1,6,6,1,3,1,1,4,3,0,5,3,Spring 2020,6,MATH ,1111,Undergraduate,0.7500000000000002,2019-2020,Online,Undergraduate
2019,Fall,80314,"Sarkar, Sutandra",MATH 1113,2.76,26,T,Face-to-Face,10,5,5,3,2,0,25,23.1,0,6,1,3,1,1,3,1,4,0,3,2,Fall 2019,5,MATH ,1113,Undergraduate,2020,Spring,10789,3.62,60,E,Online,35,13,6,0,1,0,55,10,0,30,3,2,3,4,6,3,3,0,0,1,Spring 2020,6,MATH ,1113,Undergraduate,0.8600000000000003,2019-2020,Face-to-Face,Undergraduate
